id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
1819,8884,2026/01/30, 8575.19 ,Cerrado
1821,15978,01/09/2025,"4,360.18",Abierto
1823,13582,01-20-25,"7,352.46",Cerrado
1824,10686,07-10-25,9700.72,Cerrado
1825,6560,2025-11-27,6812.54,Abierto
1827,4236,05-19-25,"8,314.07",Abierto
1828,15043,2025/09/17,1796.11,Cerrado
1829,17518,2025/03/24,6721.95,Cerrado
1830,4672,2025-09-13,847.57,Rechazado
1832,5842,2025-06-09,8809.97,Cerrado
1833,6007,2025-10-15,-,Abierto
1834,7502,2025-08-23,-,Cerrado
1835,1008,29-01-2025,-,Rechazado
1836,23361,2025/04/10,3209.07,Rechazado
1837,8932,2025-02-22,"1.882,79",Rechazado
1838,11502,2025-09-08,"3,176.28",Cerrado
1839,17357,02/04/2025,"6,665.32",Cerrado
1840,19681,20/01/2025,"5,113.17",Rechazado
1841,12277,01/09/2025, 680.98 ,Abierto
1842,22641,16/04/2025,3843.60,Cerrado
1843,15084,20/07/2025, 5017.90 ,Cerrado
1844,19470,03/02/2026,"1,337.22",Cerrado
1845,5366,08-04-25, 11069.73 ,Abierto
1846,7946,10-22-25,"3,472.12",Rechazado
1847,22261,09-05-25,6977.66,Cerrado
1849,22521,2025/01/08,13436.69,Abierto
1852,436,2025/01/13,3893.27,Abierto
1854,14871,2025-04-16, 14969.88 ,Cerrado
1855,20804,2025-11-20, 3783.78 ,Rechazado
1858,7841,2026-01-19,12162.19,Cerrado
1860,5264,20-07-2025,1160.84,Cerrado
1861,9096,13/07/2025,"9.168,72",Rechazado
1862,8975,2025/01/14, 14843.31 ,Abierto
1864,15391,08-06-2025, 3382.32 ,Cerrado
1865,16379,11-08-25,9012.54,Cerrado
1866,19983,2025/03/14,"14,763.23",Cerrado
1867,20421,2025-11-26, 1763.03 ,Rechazado
1870,11103,2025-05-07,9002.31,Abierto
1872,17080,2025/02/24,"2.309,58",Abierto
1874,4879,2025-06-22,"7.708,61",Abierto
1875,10335,13/01/2025,"7.807,53",Cerrado
1876,18359,2025/05/30,10047.13,Cerrado
1877,13700,2025/05/29,"5.353,21",Abierto
1878,10154,2026-01-11,3709.75,Abierto
1879,14279,22-01-2025,"8.357,44",Rechazado
1881,19041,2025/11/11, 12114.65 ,Abierto
1885,6887,2025-07-06, 13842.77 ,Cerrado
1888,1449,2025-01-24,"8.189,69",Rechazado
1890,19987,2025-06-12,"5.001,16",Cerrado
1891,11314,08-27-25,-,Abierto
1892,19649,11/12/2025,"11,959.99",Cerrado
1893,18563,09-10-2025, 11684.16 ,Rechazado
1894,7208,08-01-25,"4.466,26",Abierto
1895,5770,2025-05-01,"4,874.93",Cerrado
1897,9593,30-06-2025,-7911.77,Cerrado
1898,20915,28/07/2025,"4.112,70",Abierto
1899,24792,2025/03/26, 500.44 ,Cerrado
1900,24018,26/06/2025,"8.519,54",Abierto
1902,12002,03-06-25, 2549.46 ,Abierto
1904,4878,2025-08-08,"8,020.55",Rechazado
1905,5196,05-01-25,"9,207.30",Abierto
1907,20850,06-16-25,"2.459,10",Cerrado
1908,16064,12-22-25, 3366.23 ,Rechazado
1911,5565,02-10-2025,"6,645.66",Cerrado
1912,17755,23/05/2025,14037.66,Abierto
1916,25680,2025-07-14,"1.148,33",Cerrado
1918,1757,31-05-2025,"12.031,73",Abierto
1920,2147,01-05-2025,"9.470,81",Abierto
1921,12612,2025/10/20,"5,659.40",Rechazado
1922,21616,10-17-25, 11904.05 ,Cerrado
1923,245,2025-02-19,"14.073,33",Cerrado
1924,12548,14-02-2025, 8119.76 ,Cerrado
1925,22265,2025-09-03, 376.05 ,Cerrado
1926,9112,2025-03-08,7925.68,Rechazado
1928,15754,2026-01-12,"13,705.13",Rechazado
1929,21325,06-06-2025,"3,395.35",Abierto
1931,11267,15-01-2026,-,Abierto
1933,18557,13-02-2025,-,Rechazado
1934,8622,02-09-2025, 7415.47 ,Cerrado
1935,21513,2025-09-17,"8,989.34",Abierto
1937,22608,09/03/2025,"14,412.57",Cerrado
1939,2404,01-17-25, 6091.70 ,Abierto
1940,5066,06-28-25,"2,616.09",Rechazado
1941,15081,07-11-25,11345.54,Cerrado
1942,16781,12-04-2025,"4,068.51",Cerrado
1944,2978,08-29-25,7429.41,Cerrado
1945,17433,12-07-2025,"1.602,87",Rechazado
1947,5115,09-02-25,"5,760.59",Abierto
1948,24798,2026/02/10,"8,708.66",Cerrado
1950,928,2025-10-25, 4200.55 ,Abierto
1952,6007,2026-01-14,"2,171.99",Abierto
1954,18312,08-26-25,"4,234.84",Cerrado
1955,15727,2025-07-11,"11.334,42",Abierto
1956,18072,12-01-25,"13,842.33",Cerrado
1960,7060,09-02-2026,"2.478,99",Cerrado
1962,6185,2025-09-27,"2.784,93",Abierto
1966,3564,06/08/2025, 7859.50 ,Abierto
1970,5997,2025/11/03,11445.06,Rechazado
1973,22257,2025-10-25, 11972.26 ,Abierto
1976,1173,08-17-25,"5,061.00",Cerrado
1977,9405,2025/11/14,"11,568.01",Rechazado
1978,18718,2025/10/04, 11920.23 ,Cerrado
1979,10310,04-13-25, 3324.42 ,Rechazado
1980,14985,2025-06-20,"747,73",Abierto
1981,21422,2025-02-24,"7.994,96",Rechazado
1983,23716,2026-01-23,"9.803,54",Rechazado
1985,19738,2025-05-15,-,Abierto
1986,24076,2025-12-12,14157.66,Rechazado
1987,24279,25-12-2025,12141.05,Cerrado
1988,1267,2026/02/24,"12.110,14",Cerrado
1989,6342,01-16-26, 6561.12 ,Abierto
1990,18160,16-11-2025, 7007.90 ,Cerrado
1991,21922,2025/05/27,-,Abierto
1994,23527,12-05-25,"11,800.09",Cerrado
1995,17771,2025/06/11,"3,354.38",Cerrado
1996,17443,2025-10-10,"1.059,17",Abierto
1997,21701,07-09-2025,3279.91,Abierto
1999,19698,13-09-2025, 12753.04 ,Cerrado
2002,4406,27/01/2025,"3.963,28",Cerrado
2005,20692,2025/01/18,"13,354.86",Rechazado
2006,16866,2025-01-07, 2341.27 ,Abierto
2008,14641,2025/07/04,"2,002.05",Cerrado
2012,2116,2025/01/24,"10.914,37",Rechazado
2016,18812,2025/10/06,11966.28,Cerrado
2021,8496,11-04-2025, 10438.48 ,Abierto
2022,15595,2025/11/25,11585.72,Abierto
2023,6099,02-05-2025,"11,576.41",Rechazado
2024,17630,2025-12-09,7155.37,Rechazado
2025,23468,2025/08/14,"5,106.41",Abierto
2028,8480,2025-05-17, 2800.94 ,Abierto
2029,506,16-08-2025, 12607.91 ,Abierto
2031,24413,04-03-2025,"14.504,39",Cerrado
2032,10770,09-02-25, 4257.60 ,Cerrado
2034,15088,2025/06/08,"8,996.90",Abierto
2035,8993,29-09-2025, 6241.75 ,Abierto
2037,6124,2025/12/04,"11.555,10",Abierto
2039,21609,07/09/2025,"7,463.52",Rechazado
2040,13752,05-28-25,"6,115.06",Cerrado
2041,6843,2025-04-15,693.97,Rechazado
2042,9167,04-21-25,"1,939.93",Abierto
2043,24839,2025-07-16,"2,562.93",Cerrado
2044,6772,2025-08-11,9201.83,Rechazado
2046,9382,08-25-25, 4930.57 ,Abierto
2047,11408,2025/12/16, 508.55 ,Abierto
2048,15861,17-02-2025,"5.012,13",Cerrado
2049,5260,02-02-2026, 2951.18 ,Abierto
2051,6303,29/03/2025,14448.22,Abierto
2053,10475,2025-02-12,"6,178.80",Cerrado
2054,22619,09-08-2025,"10.098,24",Abierto
2055,19974,02-20-26,11737.04,Abierto
2057,17814,2025-06-19, 12652.20 ,Abierto
2058,9187,04/07/2025, 3917.33 ,Abierto
2059,2554,2025-07-22,"9,394.92",Abierto
2061,7090,2025-02-14,"10.419,00",Abierto
2063,3841,2025-07-11,"13,965.79",Rechazado
2064,4006,19-10-2025, 6130.56 ,Abierto
2066,6733,2025-03-28, 6514.50 ,Cerrado
2069,15838,22/11/2025,"1,935.71",Abierto
2072,19158,2026/01/27,5164.23,Abierto
2074,11752,2025/02/16,"12.130,78",Rechazado
2081,3369,2025-07-16,-,Cerrado
2082,22021,2025-12-23,"8.533,00",Cerrado
2084,12231,2025/01/13, 375.26 ,Cerrado
2085,8290,03-08-2025,"2,917.90",Cerrado
2086,13810,31-07-2025, 13203.88 ,Abierto
2087,2627,16/04/2025,-,Abierto
2089,2634,2025/01/24,"9,920.66",Cerrado
2090,13334,2025/08/18, 6943.67 ,Abierto
2091,5036,2025/01/22,13241.53,Cerrado
2093,4037,07-18-25,"1.286,47",Abierto
2094,11735,07-28-25,9284.86,Rechazado
2095,12067,09-10-25, 12193.03 ,Abierto
2097,3591,21/02/2025,"-6.057,44",Rechazado
2098,14020,2025-02-09,8582.29,Abierto
2099,11451,09/10/2025,10982.18,Abierto
2100,10108,2025-04-02, 1987.87 ,Cerrado
2101,24844,19-06-2025, 1412.20 ,Rechazado
2103,17393,09/11/2025, 6191.46 ,Cerrado
2104,16856,11-02-2026,4766.37,Cerrado
2105,18088,21/03/2025, 8073.53 ,Abierto
2107,12057,2026/02/21,"11,051.74",Abierto
2109,23109,01-02-2025,"10,971.03",Rechazado
2111,21573,01-07-2025,"2,992.60",Cerrado
2114,7677,18/04/2025,"4.151,82",Rechazado
2115,24559,08-02-2025,-,Rechazado
2116,12438,25-02-2025,-,Cerrado
2117,24992,2025/04/03,"7.653,58",Abierto
2118,17518,11/03/2025,"13,923.05",Abierto
2119,11636,31-07-2025,-,Rechazado
2121,19308,2025/02/07, 663.12 ,Rechazado
2122,12346,12-05-25,"8,568.98",Rechazado
2124,5124,2025-10-25,14936.35,Abierto
2125,10888,2025-12-13, 3348.65 ,Abierto
2126,12350,2025/11/10,"12.101,95",Abierto
2127,13382,01-08-2025, 14897.70 ,Rechazado
2128,9332,18/03/2025,3399.29,Cerrado
2131,23436,2025-09-13,5982.94,Cerrado
2132,25745,2025-07-21, 9260.15 ,Cerrado
2135,2938,02/01/2025,"2,872.80",Abierto
2136,12132,2025-08-04, 6320.16 ,Abierto
2138,20659,2025-11-11,"12.384,59",Rechazado
2139,1271,2025-04-04,10237.56,Cerrado
2140,20890,06/02/2025,-,Abierto
2142,10758,2025-09-20,11722.12,Cerrado
2144,3429,14/10/2025,1670.77,Abierto
2145,2154,07-01-25,"-8.284,40",Abierto
2146,18485,2025-10-26,9261.89,Cerrado
2148,2733,2026/02/18,"325,67",Cerrado
2149,20041,25-10-2025,"11.837,00",Cerrado
2150,22568,2025-01-20,3707.92,Abierto
2152,23495,2025/11/25,5511.11,Cerrado
2153,23172,08-09-25, 7871.92 ,Cerrado
2157,4386,24/01/2025,14883.66,Abierto
2158,6626,26-11-2025,"3.317,82",Rechazado
2159,3796,2025/10/23,-,Cerrado
2161,23253,26/08/2025,-,Cerrado
2162,953,2025-09-01,"10,703.97",Cerrado
2164,3580,04-18-25,"11.081,21",Rechazado
2165,22516,17/04/2025,"1.734,10",Abierto
2166,17272,2025-09-27,"5.817,24",Abierto
2167,20892,2025-01-15,"9,492.02",Abierto
2168,11975,27/07/2025,4716.66,Abierto
2169,920,2025-09-29,"12,524.67",Cerrado
2172,21824,16/02/2025, 5061.04 ,Abierto
2173,8693,2025/05/25,1265.15,Cerrado
2174,22616,16-06-2025,"6,605.23",Rechazado
2176,14177,04-02-2025,7436.09,Rechazado
2178,21517,09-22-25, 13089.13 ,Abierto
2179,13879,01-11-2025,"7.165,50",Cerrado
2180,14228,16-02-2025, 8440.65 ,Cerrado
2183,14188,2025-03-15, 1766.51 ,Abierto
2184,15946,01-11-25,"14.291,37",Cerrado
2186,22878,2025/12/29, 8833.35 ,Rechazado
2187,6776,2025/03/16,-,Cerrado
2188,19306,2025/08/16,"9.700,04",Abierto
2190,4196,10-23-25,14465.04,Cerrado
2192,7276,22-04-2025,-,Cerrado
2193,23797,2025-09-17,4161.15,Cerrado
2194,24751,2025/06/21, 5918.66 ,Rechazado
2196,12443,05-05-25,-,Cerrado
2197,11018,30-09-2025, 6670.45 ,Rechazado
2198,10691,2025/12/05, 389.29 ,Abierto
2201,5693,10-25-25,-,Rechazado
2202,13509,29/01/2025,"504,49",Cerrado
2203,15184,13/09/2025,"13,556.80",Abierto
2204,21082,2025-09-15, 2865.43 ,Cerrado
2205,19380,01/12/2025,"1,115.60",Rechazado
2206,12030,05-02-2026,"2.191,90",Cerrado
2208,20662,07-03-2025,"5,471.24",Abierto
2209,15719,19-12-2025,"9.523,17",Rechazado
2210,9364,2025/08/19,-,Cerrado
2212,3860,10-06-2025,"5,796.52",Abierto
2213,25745,2025/04/12,12529.36,Rechazado
2214,25517,02-10-2025,"2.615,55",Abierto
2216,3983,2025/11/12, 2450.01 ,Cerrado
2217,13829,2025-01-06, 1165.66 ,Abierto
2222,24471,06-11-2025,"13.877,87",Rechazado
2224,848,12-05-25, 2662.33 ,Cerrado
2225,3253,06-05-25,"2,803.56",Abierto
2227,3018,10-27-25,-,Cerrado
2228,930,2026/02/23,"4,808.10",Abierto
2229,14124,29/10/2025,2738.54,Abierto
2230,546,03/12/2025,"5.998,62",Abierto
2231,22059,2025-09-26,"1.229,16",Cerrado
2234,14868,2025-12-27,8850.48,Cerrado
2235,14259,01-11-26,3508.83,Rechazado
2236,10881,2025/11/21,"2,672.13",Cerrado
2237,22146,2025/09/20,"4.335,72",Cerrado
2238,211,2025/05/14,"7,508.73",Abierto
2239,15667,16-01-2025,"6.228,34",Abierto
2242,479,03-05-2025,517.90,Rechazado
2244,22956,2025-09-12,-,Abierto
2245,8411,29-01-2026,"1.688,98",Rechazado
2246,2942,2025-06-02,7651.83,Abierto
2250,653,10/04/2025,14823.61,Abierto
2251,9394,12-17-25,14714.55,Abierto
2252,10643,2025/05/23, 5223.28 ,Abierto
2254,10324,04/02/2025,-,Rechazado
2255,12512,09/04/2025,-,Abierto
2256,12348,21-01-2025,"5.044,30",Abierto
2257,1205,08-11-2025,"14,848.25",Abierto
2258,2702,2025/05/13,6564.88,Cerrado
2259,8275,2025/10/07,"4,289.11",Rechazado
2260,294,2026/01/11,1995.70,Abierto
2262,25816,18-01-2025, 8126.29 ,Cerrado
2264,383,2025-07-20,"2.899,03",Abierto
2266,6143,09-02-2026,"4,990.08",Rechazado
2268,17149,01-24-25,3428.90,Cerrado
2271,12807,04-01-2026,-,Abierto
2274,10568,2025-09-28,"415,17",Abierto
2275,14372,01-19-26,"9.050,27",Abierto
2276,1685,09-01-2026,"10.408,01",Cerrado
2277,16369,22/02/2025,"11,396.17",Cerrado
2279,16860,14-01-2026,"14.390,09",Cerrado
2280,24625,08/05/2025,"10,280.03",Rechazado
2283,23563,12-01-25,"11.492,11",Rechazado
2284,1716,2025-07-25,547.95,Abierto
2285,9182,2026-02-05,10202.88,Cerrado
2287,21733,2025-01-05, 8114.46 ,Cerrado
2288,14167,24/07/2025,14910.27,Cerrado
2289,4941,23-04-2025,12277.29,Abierto
2290,25693,14/09/2025, 11619.68 ,Abierto
2291,23311,13-04-2025, 8387.68 ,Cerrado
2295,22502,2025/09/26,3581.70,Abierto
2298,17235,26-02-2025, 13251.43 ,Abierto
2300,9130,01-09-25,"13.014,92",Abierto
2301,19172,26-12-2025,-,Cerrado
2303,15169,2025/12/19,-,Cerrado
2304,21139,23-06-2025,"9,986.27",Abierto
2305,20381,2025-01-23,-7976.14,Cerrado
2307,24379,29-11-2025,"13.220,01",Rechazado
2309,19908,2025-04-24, 6094.35 ,Cerrado
2310,7070,10-24-25,"14.806,70",Cerrado
2314,207,2025/09/02, 7575.95 ,Abierto
2315,9092,09/08/2025,"11,258.09",Cerrado
2316,19617,03/06/2025,"4.975,98",Abierto
2317,18281,31/01/2025,"11.155,12",Rechazado
2318,19853,03-09-25, 2723.10 ,Cerrado
2319,20905,2025-02-19, 13151.98 ,Cerrado
2320,8405,2025/04/30, 4382.48 ,Abierto
2321,15504,2025/05/20,-,Abierto
2322,9238,14/08/2025, 12773.61 ,Cerrado
2323,20339,11-18-25, 754.59 ,Cerrado
2324,6083,2025/02/21, 3266.86 ,Abierto
2326,8023,22-10-2025,"12.379,63",Cerrado
2327,22263,05-28-25,800.40,Cerrado
2329,15796,04/05/2025, 4628.55 ,Cerrado
2330,14245,14-07-2025, 12207.90 ,Cerrado
2332,15055,02-12-26, 2269.28 ,Abierto
2333,17559,2025/04/04,10801.93,Abierto
2335,7650,06-07-2025, 13997.84 ,Cerrado
2336,9318,04-04-25,-,Abierto
2337,16616,31/01/2026, 10442.64 ,Abierto
2338,21892,2025/09/17,"7,190.29",Cerrado
2339,10117,2025-09-19, 7948.35 ,Cerrado
2340,4879,15-12-2025, 269.78 ,Rechazado
2341,4441,08-04-2025,"11,469.13",Cerrado
2343,4136,2025-04-09,"9,744.21",Rechazado
2344,12338,08-14-25, 9750.47 ,Rechazado
2345,13756,07-19-25, 2297.97 ,Cerrado
2347,12776,2026/01/28, 10654.25 ,Cerrado
2348,3930,2025/11/18,"11,604.19",Cerrado
2349,760,2025-04-11,"7,023.30",Abierto
2350,15335,2025/07/26, 12966.01 ,Abierto
2355,7609,31-05-2025,13465.17,Abierto
2362,18186,11-19-25, 8438.91 ,Cerrado
2366,10170,2025/08/26,3414.40,Cerrado
2370,22837,02-21-25,"5.945,36",Cerrado
2371,17364,01-04-2025,2937.90,Cerrado
2374,12368,13-01-2026,"7.439,80",Abierto
2375,18434,30-03-2025,"12.441,43",Cerrado
2376,10835,20/10/2025,"14.972,28",Cerrado
2378,5878,05-14-25,12931.40,Abierto
2380,17263,03-08-25, 1154.63 ,Rechazado
2381,14036,2026-01-05,"2.500,27",Cerrado
2382,15145,2025/04/25, 314.53 ,Cerrado
2386,5906,01/05/2025, 9787.74 ,Cerrado
2387,24065,2025-02-25,3308.24,Cerrado
2388,23027,2025/06/13, 14809.50 ,Rechazado
2389,5149,07/07/2025,10375.18,Cerrado
2391,24460,05-16-25,"11.725,19",Abierto
2393,22149,03-21-25,2011.44,Cerrado
2394,1520,02-25-25,-,Cerrado
2395,7209,27/11/2025, 10200.89 ,Abierto
2396,7983,24/02/2025,"5,007.92",Abierto
2397,19783,21/03/2025, 9790.53 ,Abierto
2398,17641,2025-10-25,"7.746,44",Abierto
2399,7193,2025/10/04,7164.56,Cerrado
2400,22636,15-07-2025,2337.90,Rechazado
2401,10658,12-08-2025,"4,694.99",Abierto
2403,23349,05-11-2025,"10,238.65",Rechazado
2404,21221,04-19-25,"14,029.64",Cerrado
2405,23285,22-08-2025,"12,363.98",Abierto
2406,15740,2025-08-12,4078.50,Abierto
2407,23995,2025-07-18,8050.40,Abierto
2411,24991,08-17-25,"7,262.04",Cerrado
2412,19992,06/09/2025,"6.406,63",Cerrado
2413,23012,2025-04-25, 9061.78 ,Abierto
2414,1517,24/07/2025,"6,475.06",Cerrado
2415,66,2025/03/13, 11755.35 ,Abierto
2416,1078,08-04-25,5459.25,Rechazado
2417,8645,25-10-2025,"13,797.50",Cerrado
2420,3033,19-02-2026,"5.493,68",Abierto
2422,24746,2026/01/06,2522.97,Abierto
2425,24214,2025/02/14,4013.87,Abierto
2426,10280,2026-02-23, 6207.54 ,Rechazado
2429,5224,2026-02-08,"378,08",Cerrado
2431,24626,04-03-2025,"12,215.39",Cerrado
2432,18771,2025/07/20,2017.43,Abierto
2433,10752,05-10-2025,"5.360,13",Abierto
2435,7115,12-25-25,"7,962.69",Abierto
2437,18266,11-04-2025, 9858.65 ,Abierto
2438,20113,2025/07/17,"9,676.33",Abierto
2440,3564,2025/03/02,-,Cerrado
2441,62,2025-02-19, 1496.63 ,Abierto
2442,20778,2025/03/22,"5.879,43",Rechazado
2443,2790,17/12/2025,-,Rechazado
2444,449,19-07-2025,8903.70,Cerrado
2446,1205,04-30-25,"1,763.15",Abierto
2450,17533,04/05/2025,-,Cerrado
2452,4667,2025/05/28,"1.727,42",Cerrado
2456,22714,05-29-25,4929.60,Abierto
2457,19031,07-09-25,6583.55,Abierto
2458,12074,2025/01/31, 14637.58 ,Cerrado
2459,6830,2025-07-27,"6.391,22",Cerrado
2460,9157,10-25-25, 2841.38 ,Cerrado
2462,23286,01-01-25,12421.35,Cerrado
2463,19863,28/10/2025, 14915.78 ,Abierto
2465,22578,16-12-2025, 10105.30 ,Cerrado
2466,2564,11-01-2026,"14,850.50",Cerrado
2468,1404,23/12/2025,"4.198,56",Abierto
2469,18400,2025-10-17,"10,605.84",Rechazado
2472,16259,01-31-26,6838.86,Abierto
2473,4813,2025/05/25, 1377.24 ,Cerrado
2475,18225,01-02-2025,"12,121.54",Rechazado
2476,12085,2025/07/02, 1118.13 ,Rechazado
2477,25843,01-10-26,7696.83,Rechazado
2478,20424,23-07-2025,"13,068.92",Cerrado
2479,13560,2025-10-05,"2.479,30",Abierto
2482,1019,09-19-25,"5.005,97",Abierto
2484,17787,2025/04/06,"6,775.93",Cerrado
2485,3199,04/08/2025,"10,352.24",Abierto
2486,19872,2025-09-01,"7,863.24",Cerrado
2488,10412,2025-09-21,"3.906,19",Cerrado
2489,6196,04-08-25,"9.984,93",Abierto
2490,12511,04-11-25,12044.17,Abierto
2491,8021,2025-12-20,2814.81,Rechazado
2492,18987,12-05-2025,"11.764,91",Abierto
2493,25631,01/01/2026,"3.723,53",Cerrado
2494,889,19/02/2025,13998.03,Cerrado
2496,17445,2025/08/04,7228.95,Abierto
2497,23720,2025-12-08, 10606.96 ,Abierto
2498,9901,12-06-2025, 3440.17 ,Abierto
2499,20298,2025-07-24,"10.616,77",Rechazado
2502,14352,18-12-2025,3503.37,Cerrado
2503,23867,07-08-25,"8,508.74",Abierto
2506,13946,2025/08/10,8459.98,Cerrado
2507,15444,2025-10-29,"9.150,34",Abierto
2509,4641,25-11-2025,"8.292,88",Cerrado
2512,2582,2026/02/04,"12,624.08",Rechazado
2513,2898,11-24-25,10512.50,Cerrado
2515,21053,03-25-25,"13.040,70",Rechazado
2516,17054,2025/12/31,"11.613,93",Abierto
2517,16849,2026-02-22,"12,403.79",Cerrado
2518,22891,2025-01-20,11735.78,Cerrado
2521,10837,01-29-26, 9625.32 ,Cerrado
2522,20072,05/02/2026, 1244.65 ,Abierto
2523,14211,11/02/2026,1603.59,Abierto
2525,22041,04-28-25,"807,52",Abierto
2526,5668,11-28-25, 11057.31 ,Cerrado
2529,14439,2025/08/16,"5,690.29",Cerrado
2531,4616,24/11/2025,"3.980,52",Abierto
2532,4821,2025/02/11, 10235.17 ,Cerrado
2534,9782,2026/02/02, 6497.59 ,Rechazado
2536,9797,13/02/2026,-,Rechazado
2537,18813,2025-12-13, 3629.23 ,Abierto
2539,17283,2025-12-15,"1,791.99",Abierto
2540,4243,29-06-2025,"6.832,04",Cerrado
2546,25524,26/09/2025,"9,916.53",Rechazado
2548,22829,06-02-25,1392.67,Abierto
2550,86,2026/01/05,"5,495.70",Rechazado
2555,8628,10/05/2025,"7.297,62",Rechazado
2560,18321,07-02-25,1448.29,Cerrado
2563,24054,20/03/2025,"2,654.93",Abierto
2565,24718,07-23-25,6620.36,Abierto
2566,17391,20/04/2025,5603.71,Cerrado
2567,3813,2025-08-23,"1.283,38",Abierto
2568,12798,2025/05/09,11140.05,Abierto
2569,3583,2025/04/18,13166.50,Cerrado
2570,9855,2025/09/05,"8,780.44",Abierto
2571,16206,12-24-25,10234.50,Cerrado
2572,4226,02-04-2025, 13236.79 ,Cerrado
2573,20514,2025/01/04,"1.591,64",Abierto
2575,23247,18-07-2025,4025.27,Abierto
2577,10627,26-06-2025, 3251.74 ,Cerrado
2579,19119,22-06-2025,14492.69,Cerrado
2581,5281,19/10/2025,"6,940.65",Rechazado
2583,14143,27/06/2025, 14328.30 ,Rechazado
2584,6461,2025/11/08,411.68,Cerrado
2585,2781,16/10/2025,"10,411.97",Rechazado
2586,9030,2025/09/09,5274.13,Abierto
2587,5662,05-02-25, 9964.12 ,Cerrado
2588,15629,2025/11/18,5954.59,Abierto
2589,21439,2025-01-14,"3.914,89",Abierto
2591,4169,12-11-25,"6,544.84",Rechazado
2593,19194,2026-02-19, 3940.57 ,Cerrado
2595,16763,2025/02/19,"10,669.23",Rechazado
2597,8351,27-09-2025,"12.048,48",Rechazado
2598,19801,14-03-2025,4091.47,Cerrado
2599,18113,05-30-25,-,Abierto
2600,20957,2025-02-18,"10.123,18",Abierto
2601,24572,25/05/2025,10176.73,Rechazado
2602,23523,2025/03/14,"6,185.32",Cerrado
2604,7534,03-31-25,"11.023,02",Cerrado
2605,15134,11/10/2025, 222.15 ,Rechazado
2607,16301,2025/08/22, 9987.67 ,Rechazado
2609,914,05/03/2025, 13167.53 ,Abierto
2610,9737,16-02-2026, 8258.01 ,Cerrado
2611,14488,2025/08/26,"9.018,59",Cerrado
2612,25620,21-10-2025, 11696.58 ,Rechazado
2615,12697,2025-06-05,"12.546,70",Abierto
2616,22526,19/11/2025,"13,748.22",Abierto
2617,4353,04/12/2025,"6.837,77",Cerrado
2618,14894,05-09-25,"1.306,00",Abierto
2619,12728,2025/12/15,14464.00,Abierto
2620,23160,2025-07-11,10076.56,Cerrado
2622,15593,03-23-25, 5375.27 ,Rechazado
2624,22054,19-05-2025,"10.721,43",Abierto
2626,9301,01-13-26,"307,54",Abierto
2627,19274,19/03/2025,"14.461,71",Abierto
2628,4052,13-03-2025,"4.170,28",Abierto
2629,5576,08-27-25, 9657.06 ,Rechazado
2630,10029,2025/08/04, 4951.88 ,Rechazado
2631,12557,2025-04-27,-,Abierto
2632,11803,03-12-2025,"10.070,49",Rechazado
2633,16446,2025/07/10, 10733.48 ,Rechazado
2634,11812,2025/10/11, 10408.69 ,Cerrado
2636,21703,2025/10/26, 1953.67 ,Cerrado
2638,18370,2025/01/07,-,Rechazado
2640,13885,12-03-25,"10,216.57",Abierto
2642,19897,2025-04-02,"13.176,79",Rechazado
2644,12599,08/08/2025,"5,703.66",Abierto
2646,22279,2025/05/07,"1.765,92",Abierto
2648,23393,2025-01-23,-,Abierto
2649,3613,29-04-2025,"3.354,36",Abierto
2650,13756,06-18-25,6061.83,Rechazado
2651,19656,26/09/2025, 6183.30 ,Cerrado
2652,19024,16-11-2025, 856.85 ,Abierto
2654,13708,2026/01/01,3422.98,Rechazado
2655,9985,2025-04-03,11376.60,Abierto
2657,19985,2025/03/07,4503.99,Rechazado
2659,19487,2025-07-16,"3,415.76",Abierto
2663,17065,13/04/2025,5830.42,Abierto
2665,15065,2025/09/14, 6818.61 ,Abierto
2667,8898,12-06-25,-,Abierto
2669,21067,2025/07/21,"1,550.15",Abierto
2671,21543,02-17-25,5469.67,Rechazado
2673,17087,17/08/2025,"8.473,15",Abierto
2675,6679,08-24-25,"11.244,27",Rechazado
2677,625,25-09-2025,"4,446.55",Abierto
2678,4753,15-06-2025,"7,149.11",Abierto
2679,11002,06-01-2025,"2,105.53",Cerrado
2680,10216,10-29-25,"4.371,25",Abierto
2681,22253,01-23-25,"6.260,46",Rechazado
2682,22686,05-14-25,"14,097.60",Abierto
2683,18022,01-12-26,888.85,Rechazado
2684,2035,2025/03/23,"14.224,34",Abierto
2686,17800,11-14-25,"2.919,83",Abierto
2687,15219,13/03/2025,"6.633,40",Cerrado
2688,24940,2025/04/14, 2007.12 ,Rechazado
2689,12784,08-17-25, 5106.27 ,Rechazado
2690,7119,02-28-25, 14691.01 ,Cerrado
2692,3353,30-06-2025,"11,807.34",Abierto
2695,20942,25/04/2025,"3,266.72",Abierto
2696,9958,20/01/2026, 9380.27 ,Cerrado
2699,21376,07-25-25,14533.70,Abierto
2700,1817,30/12/2025,"10.007,10",Cerrado
2701,9991,02-06-26,"2.232,89",Cerrado
2702,15743,2025/08/03,"2,937.96",Abierto
2703,16149,24/09/2025, 9043.86 ,Cerrado
2706,22303,11-07-2025,10234.92,Cerrado
2707,1634,20/01/2025, 13069.67 ,Abierto
2708,5201,09-29-25,"7,824.91",Abierto
2710,24535,2025/06/21,"13.005,50",Cerrado
